url;Perfume;Brand;Country;Gender;Rating Value;Rating Count;Year;Top;Middle;Base;Perfumer1;Perfumer2;mainaccord1;mainaccord2;mainaccord3;mainaccord4;mainaccord5;Url
1098;tsar;van-cleef-arpels;France;men;4,18;1708;1989.0;green notes, lavender, artemisia, rosemary, bergamot, coriander, cinnamon, neroli;pine tree, juniper berries, carnation, tarragon, geranium, caraway, jasmine, rose, orris root, lily-of-the-valley;oakmoss, leather, cedar, patchouli, sandalwood, vetiver, musk, amber, tonka bean, coconut;philippe bousseton;;aromatic;woody;fresh spicy;green;earthy;1098
80265;astaral;xerjoff;Italy;unisex;4,18;135;2023.0;shamama attar, pink pepper, anise;rose, labdanum, amberwood, violet;agarwood (oud), amber, moss, cedar, patchouli;unknown;;amber;oud;woody;rose;floral;80265
58838;luxor;xerjoff;Italy;unisex;4,18;460;2020.0;leather, cinnamon, cardamom;tobacco, myrhh, incense, atlas cedar;thailand oud, cambodian oud, cypriol oil or nagarmotha, patchouli;chris maurice;;warm spicy;woody;animalic;amber;oud;58838
736;body-kouros;yves-saint-laurent;France;men;4,18;3088;2000.0;eucalyptus, incense;chinese cedar, clary sage;benzoin;annick menardo;;amber;woody;warm spicy;camphor;aromatic;736
1053;l-homme-eau-d-ete;yves-saint-laurent;France;men;4,18;184;2007.0;ginger, bergamot;violet, basil, white pepper;tonka bean, tahitian vetiver, musk, cedar;unknown;;aromatic;fresh spicy;warm spicy;woody;citrus;1053
57106;cool-heights;zara;Spain;men;4,18;112;2019.0;sichuan pepper, bergamot;violet, leather;amber, tonka bean;j�r�me epinette;;fresh spicy;citrus;violet;leather;powdery;57106
66894;vibrant-leather-parfum-de-liberte;zara;Spain;men;4,18;55;2021.0;grapefruit;pepper;leather;j�r�me epinette;;citrus;fresh spicy;leather;aromatic;animalic;66894
59701;be-the-wild-legend;oriflame;Sweden;men;4,18;45;2019.0;blood orange, ginger, black pepper;lavender, iris, geranium;tonka bean, vetiver, ambergris;unknown;;fresh spicy;aromatic;warm spicy;citrus;lavender;59701
63482;elixir-1870;granado;Brazil;unisex;4,18;124;2020.0;sicilian lemon, basil, orange;rosemary, cardamom, myrtle;lavender extract, pine, cedar;benjamin belizon;;aromatic;fresh spicy;citrus;woody;lavender;63482
36663;magnat;esika;Peru;men;4,18;128;2015.0;apple, violet leaf, cypress, black cardamom, clary sage;whiskey, cedar, geranium, water lily, orange blossom;leather, oakmoss, guaiac wood, sandalwood, musk, amber;frank voelkl;;woody;aromatic;leather;warm spicy;whiskey;36663
83243;sur-tes-levres-e-q;d-orsay;France;unisex;4,18;112;2023.0;pink pepper, amber;iris, jasmine;cashmeran, patchouli;dominique ropion;;powdery;woody;iris;amber;musky;83243
32018;a-man-s-cologne;gravel;USA;men;4,18;28;1957.0;bergamot, orange;benzoin, patchouli, tonka bean;incense, vetiver, musk;michael knudson;;amber;warm spicy;balsamic;smoky;vanilla;32018
26845;indigo;nest;USA;unisex;4,18;2263;2014.0;fig, bergamot;tea, cardamom;cashmere wood;unknown;;fruity;woody;green;citrus;sweet;26845
66621;bidun-esam;ahmed-al-maghribi;UAE;unisex;4,18;39;2019.0;rose, saffron;white flowers;cambodian oud, musk, amber;unknown;;rose;warm spicy;animalic;musky;woody;66621
64603;sultan-al-lail;al-wataniah;UAE;men;4,18;100;;blood orange, juniper berries, citruses, sicilian lemon;lavender, pimento, clary sage, geranium;vetiver, cedar, patchouli;unknown;;aromatic;citrus;woody;fresh spicy;lavender;64603
37888;oud-after-dark;amouroud;USA;unisex;4,18;148;2016.0;apricot, osmanthus, saffron, dianthus, pepper;plum, suede, agarwood (oud), rose, olibanum;tobacco, vanilla, ebony tree, amber, musk;unknown;;fruity;sweet;tobacco;powdery;leather;37888
68418;animale-gold-for-men;animale;Indonesia;men;4,18;74;2021.0;lavender, spices, bergamot;geranium, juniper, coumarin;amber, patchouli, oakmoss;unknown;;aromatic;fresh spicy;amber;warm spicy;woody;68418
34553;black-tear;antonio-visconti;Italy;unisex;4,18;33;;cassis, green apple, black pepper, lemon, bergamot;apricot, tuberose, iris, jasmine, honey, rose;tobacco, patchouli, vetiver, vanilla, white musk;antonio visconti;;fruity;tobacco;aromatic;sweet;green;34553
13149;bohemian-spice;april-aromatics;Germany;unisex;4,18;112;2011.0;clove, orange, cinnamon;incense, lavender;patchouli, vanille, sandalwood, vetiver;tanja bochnig;;warm spicy;woody;patchouli;balsamic;amber;13149
91204;royal-barn;areej-le-dore;Russia;unisex;4,18;60;2024.0;civet, artemisia, citrus leaves;palmarosa, rose, champaca, tagetes, jasmine;civet, hay, oud, truffle, cedarwood, tonka bean, vanilla;russian adam;;green;herbal;animalic;fresh spicy;musky;91204
60488;44-gerrard-street;atkinsons;UK;unisex;4,18;178;2020.0;lime, ginger, eucalyptus;rose, orchid, jasmine;woody notes, amber;unknown;;woody;citrus;warm spicy;rose;camphor;60488
18520;azrak;boadicea-the-victorious;UK;unisex;4,18;158;2013.0;bergamot, pineapple, lemon, cassis, cardamom, cinnamon;rose, spices, jasmine, lily-of-the-valley, violet, violet leaf;woodsy notes, agarwood (oud), musk, amber, cedar, sandalwood;christian provenzano;;citrus;woody;fruity;fresh;aromatic;18520
34461;love-poison;boadicea-the-victorious;UK;unisex;4,18;128;2015.0;caraway, red berries, cinnamon, bergamot;orange blossom, egyptian jasmine, turkish rose;brown sugar, raspberry, sandalwood, labdanum, bourbon vanilla, amber, musk;christian provenzano;;sweet;fruity;amber;white floral;woody;34461
18477;lunar;boadicea-the-victorious;UK;unisex;4,18;65;2012.0;cassis, ginger, bergamot, ylang-ylang, birch;copahu balm, egyptian jasmine, tuberose, rose, cinnamon;patchouli, sandalwood, vanilla, amber, incense, vetiver;christian provenzano;;woody;amber;warm spicy;balsamic;white floral;18477
26343;masculin-2;bourjois;France;men;4,18;67;1975.0;lemon, bergamot;geranium, tarragon;musk, cedar, pepper;unknown;;aromatic;citrus;fresh spicy;musky;herbal;26343
76579;free-d-homme;costume-national;Italy;men;4,18;245;2022.0;lime, lemon;cypriol oil or nagarmotha, saffron;incense, labdanum;julien rasquinet;;amber;citrus;woody;smoky;warm spicy;76579
49041;bergamot-musk;cremo;USA;men;4,18;125;2017.0;bergamot;exotic fruits;musk, amber;unknown;;citrus;musky;fruity;powdery;amber;49041
74865;mosha-a;ajmal;UAE;unisex;4,18;39;2019.0;geranium, rose, jasmine;amber, vanilla, raspberry;cedar, musk, sandalowood, patchouli;unknown;;woody;rose;fresh spicy;aromatic;powdery;74865
22999;shay;anfasic-dokhoon;UAE;unisex;4,18;45;;pepper;rose;agarwood (oud), amber, musk;unknown;;oud;fresh spicy;amber;rose;musky;22999
32134;tacit;aesop;Australia;unisex;4,18;795;2015.0;yuzu, citruses;basil;vetiver, cloves;celine barel;;citrus;aromatic;fresh spicy;green;woody;32134
34147;josune;daniel-josier;Spain;unisex;4,18;122;2015.0;jasmine, rose, bergamot;iris, patchouli, sandalwood;praline, vanilla, musk;daniel josier;;sweet;powdery;woody;vanilla;iris;34147
68795;riviera;faconnable;France;men;4,18;125;2021.0;incense, italian mandarin, grapefruit;red apple, nutmeg, eucalyptus;guaiac wood, white amber, patchouli, leather;unknown;;amber;woody;citrus;smoky;fruity;68795
87455;voyage-a-paris;fragrance-du-bois;France;unisex;4,18;141;;rum, tagetes, orange blossom;honey, jasmine, davana;vanilla, agarwood (oud), oak;kevin mathys;;sweet;white floral;honey;aromatic;vanilla;87455
70675;pure-addiction;franck-olivier;France;unisex;4,18;188;2021.0;orange;saffron, tagetes, jasmine;white amber, moss, praline, white cedar extract;unknown;;amber;warm spicy;sweet;citrus;mossy;70675
12730;sapore-di-mare-brezza-di-mare;i-profumi-di-firenze;Italy;unisex;4,18;62;2002.0;sea notes;white flowers, geranium, rose;vanilla, white musk;giovanni di massimo;;marine;aquatic;aromatic;salty;citrus;12730
64363;cherry-lush;in-the-box;Brazil;unisex;4,18;28;2020.0;cherry extract, liquor, bitter almond;sour cherry, turkish rose, jasmine sambac;tonka bean, peru balsam, sandalwood, vetiver, cedar;unknown;;cherry;sweet;woody;almond;nutty;64363
82838;simply-blanc;just-jack;UK;unisex;4,18;97;;ylang-ylang, bergamot, cardamom, pepper;tuberose, jasmine;amber, benzoin;unknown;;white floral;yellow floral;amber;tuberose;warm spicy;82838
75510;sikinos;korres;Greece;unisex;4,18;51;2022.0;freesia, watermelon, bamboo;lotus, salt, mimosa;sandalwood, cedar, musk;unknown;;woody;floral;powdery;aquatic;ozonic;75510
12350;eau-de-cade;l-occitane-en-provence;France;men;4,18;433;2014.0;immortelle, bergamot;cedar, pink pepper;juniper, labdanum;karine dubreuil-sereni;;woody;aromatic;fresh spicy;herbal;sweet;12350
71928;mimosa;le-couvent-maison-de-parfum;France;unisex;4,18;118;2021.0;bergamot;mimosa;cedar;jean-claude ellena;;yellow floral;powdery;floral;woody;sweet;71928
5252;santal-noble;maitre-parfumeur-et-gantier;France;men;4,18;198;1988.0;coffee, incense, spices;sandalwood, patchouli, vanilla;amber, oakmoss, vetiver, musk;jean-francois laporte;;woody;warm spicy;amber;powdery;balsamic;5252
6226;molinard-homme-ii;molinard;France;men;4,18;122;1996.0;juniper berries, bay leaf, sicilian mandarin, artemisia;lavender, orange, coriander, virginian cedar;bourbon vanilla, honey, singapore patchouli, vetiver;unknown;;aromatic;woody;vanilla;fresh spicy;sweet;6226
41894;ambre-eau-de-parfum;molinard;France;unisex;4,18;405;2015.0;lavender, orange, bergamot, lemon;benzoin, incense, cloves, geranium;vanilla, patchouli, musk;unknown;;warm spicy;amber;vanilla;balsamic;citrus;41894
18408;amber-wood;monotheme-venezia;Italy;unisex;4,18;71;2013.0;incense, labdanum, spices, saffron;birch, labdanum, cyperus esculentus;leather, patchouli, styrax, vetiver;unknown;;leather;amber;smoky;woody;warm spicy;18408
77554;maghateer;nabeel;UAE;unisex;4,18;88;2022.0;spices, cinnamon, nutmeg, cardamom, rose, bulgarian rose, turkish rose, damask rose, fruits, bergamot, elemi resin, white flowers, pink pepper, sweet orange, coffee, candied fruits;agarwood (oud), leather, vanilla, benzoin, ginger, styrax, sweet notes, ylang-ylang, cypriol oil or nagarmotha, sandalwood, vetiver, patchouli, coriander, clove, geranium;agarwood (oud), spun sugar, castoreum, vanilla, benzoin, guaiac wood, caramel, amber, sandalwood, labdanum, incense, moss, oakmoss, musk;unknown;;warm spicy;sweet;woody;leather;amber;77554
9018;nicolai-pour-homme;nicolai-parfumeur-createur;France;men;4,18;62;;galbanum, mint;lavender, geranium, jasmine;oak moss, benzoin, tobacco, french labdanum, amber, virginia cedar;unknown;;aromatic;green;lavender;amber;fresh spicy;9018
19983;vaniglia-estratto;nobile-1942;Italy;unisex;4,18;38;2009.0;apple, bergamot;cacao pod, cinnamon, cedar;vanilla, musk;unknown;;warm spicy;vanilla;powdery;musky;cacao;19983
10777;ambra-nobile;nobile-1942;Italy;unisex;4,18;291;2000.0;amber, african orange flower, bergamot;immortelle, french labdanum, patchouli;tonka bean, sandalwood, virginia cedar, vetiver;marie duch�ne;;amber;woody;warm spicy;sweet;aromatic;10777
52036;mecanique-du-desir;pierre-guillaume-paris;France;unisex;4,18;71;2018.0;aldehydes, cassis, mandarin orange;violet leaf, guaiac wood;musk, animal notes, amber;pierre guillaume;;musky;aldehydic;ozonic;fresh;animalic;52036
38237;ytzma;royal-crown;Italy;unisex;4,18;131;2014.0;dried fruits, mandarin orange, nutmeg, black pepper, calabrian bergamot, lemon;agarwood (oud), peach blossom, magnolia, moroccan rose, orange blossom;tobacco, agarwood (oud), cypress, castoreum, ambergris, sandalwood, vanilla absolute, vetiver, oakmoss, gurjan balsam, patchouli;antonio visconti;;woody;fresh spicy;fruity;floral;citrus;38237
49672;khan;royal-crown;Italy;unisex;4,18;77;2018.0;guaiac wood, pink pepper, neroli;agarwood (oud), palisander rosewood, saffron;patchouli, agarwood (oud), sandalwood, vetiver;unknown;;woody;warm spicy;oud;patchouli;earthy;49672
14859;silver-jeans-men;roccobarocco;Italy;men;4,18;68;1995.0;lavender, mandarin orange, juniper berries, lemon;cedar, sage, vetiver;musk, oakmoss, sandalwood;maurizio cerizza;;woody;aromatic;citrus;lavender;musky;14859
70275;sundowner;tauer-perfumes;Switzerland;unisex;4,18;530;2021.0;cinnamon, orange peel, rose oil, bergamot;tobacco, cacao, cypriol oil or nagarmotha;ambergris, sandalwood, vanilla, tonka bean;andy tauer;;warm spicy;tobacco;sweet;woody;cinnamon;70275
5083;acqua-di-colonia;lorenzo-villoresi;Italy;unisex;4,18;165;1996.0;amalfi lemon, petitgrain, bergamot, orange, lavender, elemi;neroli, clove, sage;rosemary, musk;lorenzo villoresi;;citrus;aromatic;fresh spicy;white floral;;5083
11078;gentleman;marbert;Germany;men;4,18;68;1986.0;galbanum, tarragon, artemisia, bergamot, amalfi lemon;patchouli, rose, vetiver, geranium, jasmine, virginia cedar;civetta, french labdanum, musk, olibanum, oak moss, leather;unknown;;musky;amber;aromatic;woody;animalic;11078
55919;golden-musk;orientica;UAE;unisex;4,18;28;2018.0;floral notes;floral notes;vanilla, caramel, sugar, musk, woodsy notes;unknown;;vanilla;sweet;caramel;musky;powdery;55919
23480;ii;widian;UAE;unisex;4,18;502;2014.0;plum, mandarin orange;musk, sandalwood, rose;vanilla, moss;ali aljaberi;jean-claude astier;vanilla;powdery;fruity;woody;sweet;23480
61870;pandolfo;v-canto;Italy;unisex;4,18;95;2020.0;sage, rose, mastic or lentisque;woody notes, resins;patchouli, musk, amber;paolo terenzi;;woody;musky;aromatic;amber;patchouli;61870
56624;hiero;thera-cosmeticos;Brazil;men;4,18;93;2011.0;grass, violet leaf, citruses;nutmeg, vetiver, saffron, jasmine;animal notes, vanilla, sandalwood;m�rio torri neto;;animalic;green;vanilla;fresh;ozonic;56624
56877;troia;thera-cosmeticos;Brazil;men;4,18;28;2018.0;white honey, tobacco;vanilla, patchouli, cacao;amber, french labdanum, styrax;m�rio torri neto;;sweet;honey;tobacco;floral;vanilla;56877
59756;peregrina;thameen;UK;unisex;4,18;505;2019.0;damask rose, gardenia, jasmine, lily-of-the-valley;caramel, vanilla, amber, myrrh, ylang-ylang;amber, powdery notes, white musk;unknown;;amber;rose;powdery;caramel;white floral;59756
2740;altamir;ted-lapidus;France;men;4,18;1009;2007.0;neroli, pineapple leaf, bergamot;orange blossom, jasmine, cyclamen;tonka bean, amber, musk, patchouli, teak wood, vetiver;unknown;;white floral;amber;sweet;citrus;woody;2740
75938;tenore;sospiro-perfumes;Italy;unisex;4,18;28;2022.0;lavender, lemon;spicy notes, leather, resin, clove, lily-of-the-valley;woodsy notes, patchouli, amber, musk;christian provenzano;;woody;warm spicy;amber;patchouli;leather;75938
24462;blacks-club-leather;shay-blue-london;UK;unisex;4,18;146;2014.0;leather;cognac;incense, mahogany, beeswax, woody notes;julie mass�;;woody;leather;smoky;amber;animalic;24462
32839;109;scentbar;Italy;unisex;4,18;28;;tropical fruit;vanilla, tonka bean;caramel, whipped cream;viola pompili;;vanilla;sweet;caramel;;;32839
69366;sah;regalien;Turkey;unisex;4,18;57;2021.0;mineral notes, ozonic notes;saffron, turkish rose, nutmeg, cloves, geranium;cambodian oud, patchouli, cedar;koray sevin�;;warm spicy;woody;fresh spicy;animalic;rose;69366
75076;hazy-rose;ramon-monegal;Spain;unisex;4,18;66;2022.0;saffron, cashmeran, indian ginger;damask rose, pink pepper, virginia cedar;oakmoss, musk, siam benzoin;ramon monegal;;warm spicy;musky;rose;woody;amber;75076
77244;engel-pure;rammstein;Germany;unisex;4,18;65;2022.0;sichuan pepper;vetiver, cannabis;grapefruit, vetiver, cannabis;alexandre illan;;citrus;aromatic;fresh spicy;cannabis;woody;77244
65687;eagle-eyed-stranger;ojar;Oman;unisex;4,18;38;2021.0;frankincense, bay leaf, lily-of-the-valley;dry wood, vetiver, oakmoss;white amber, pimento, birch;jordi fern�ndez;;woody;amber;fresh spicy;aromatic;warm spicy;65687
77823;halwa-kiss-eau-de-parfum;ojar;Oman;unisex;4,18;151;2022.0;pistachio, saffron, cardamom;honey, dates, roasted nuts, rose;vanilla, sesame, amber;dalia izem;;sweet;honey;warm spicy;vanilla;amber;77823
67810;soleil-matin;navitus-parfums;UAE;unisex;4,18;28;2020.0;lemon, italian mandarin, lime, orange, grapefruit;lemon, madagascar pepper, pepper, jasmine;atlas cedar, musk, ambroxan, sandalwood;francis kurkdjian;j�r�me di marino;citrus;woody;musky;fresh spicy;powdery;67810
47893;pepe-fondente;nature-s;Italy;unisex;4,18;114;2017.0;black pepper, blackberry, jasmine;dark chocolate, vanilla, rum;cedar, labdanum;nathalie lorson;;warm spicy;vanilla;chocolate;fresh spicy;sweet;47893
82943;vida-loca-for-him;mandarina-duck;Italy;men;4,18;106;2023.0;pineapple, mint, mandarin orange;coconut, sage, lavender, geranium;tonka bean, madagascar vetiver, vanilla;marine ipert;pierre-constantin gu�ros;aromatic;sweet;green;fruity;coconut;82943
30981;vetyver;le-galion;France;unisex;4,18;61;2015.0;bergamot, coriander, nutmeg, mandarin orange;lemon verbena, sage, petitgrain, lavender, tarragon;vetiver, sandalwood, tonka bean, musk;thomas fontaine;;aromatic;citrus;woody;herbal;fresh spicy;30981
24540;whip-2014;le-galion;France;unisex;4,18;97;2014.0;citron, bergamot, galbanum, cardamom;tarragon, lavender, rose geranium;vetiver, oakmoss, patchouli, leather;david maruitte;;aromatic;citrus;fresh spicy;earthy;woody;24540
74546;heroic-man;la-rive;Poland;men;4,18;246;2022.0;cardamom, pink pepper, mint, violet leaf;cinnamon, melon, pineapple, nutmeg, lavender, sage;vanilla, chestnut, cedar, amberwood, guaiac wood;unknown;;warm spicy;vanilla;cinnamon;woody;sweet;74546
11810;saffron-amber;illuminum;UK;unisex;4,18;72;2011.0;peach, coriander, bergamot;ylang-ylang, saffron, indian jasmine;amber, musk;michael boadi;;yellow floral;sweet;amber;white floral;warm spicy;11810
12590;pomegranate-and-incense;gandini-1896;Italy;unisex;4,18;102;2010.0;pomegranate, raspberry, orange;incense, pepper, cloves, jasmine, lily-of-the-valley;virginia cedar, patchouli, guaiac wood, musk;unknown;;woody;warm spicy;fresh spicy;fruity;amber;12590
46621;ice-yasmill;francesca-dell-oro;Italy;unisex;4,18;56;2017.0;bay leaf, sea notes, bergamot;jasmine sambac, egyptian jasmine, carnation;tolu balsam, vanilla, pink pepper, cumin, patchouli, cardamom, black pepper, white musk, oakmoss, castoreum;bertrand duchaufour;;fresh spicy;white floral;aromatic;warm spicy;powdery;46621
52072;forty-thieves;fort-manle;USA;unisex;4,18;188;2018.0;incense, pink pepper, petitgrain, bergamot;honey, labdanum, papyrus, orange blossom, rose;resin, amber, agarwood (oud), sandalwood, vanilla;rasei fort;;amber;woody;balsamic;honey;sweet;52072
57274;quando-rapita-in-estasi;filippo-sorcinelli;Italy;unisex;4,18;367;2019.0;incense, cedar, lily-of-the-valley;cloves, peach;incense, balsam fir, labdanum, vetiver, patchouli, tonka bean, vanilla;unknown;;amber;woody;warm spicy;balsamic;smoky;57274
64859;musk-halima;el-nabil;France;unisex;4,18;51;;vanilla, chocolate;white flowers;tonka bean, musk;unknown;;vanilla;sweet;chocolate;white floral;musky;64859
68566;l-esprit-libre;divine;France;unisex;4,18;38;2021.0;green mandarin, bergamot, violet leaf, coriander;iris, magnolia, orris root, peony;cashmeran, virginia cedar, ambergris, ambrette (musk mallow);yann vasnier;;citrus;floral;iris;powdery;woody;68566
9598;paradisii;detaille;France;unisex;4,18;34;;tangerine, grapefruit;lavender, mint;sandalwood, patchouli, vanille;unknown;;citrus;woody;lavender;aromatic;fresh spicy;9598
25632;original;denim;Italy;men;4,18;451;;clary sage, bergamot, petitgrain;olibanum;vetiver, cedar, amber;unknown;;aromatic;woody;amber;fresh spicy;citrus;25632
